mode,environment,dogs,gen,dog-avg,dog-max,dog-min,dog-std,fit-avg,fit-max,fit-min,fit-std,pen-avg,pen-max,pen-min,pen-std,shp-avg,shp-max,shp-min,shp-std,cap-avg,cap-max,cap-min,cap-std,mrph-avg,mrph-max,mrph-min,mrph-std
fixed,ice,15dogs,70,0.670748225814954,0.7833082535377923,0.4327311348459375,0.056175810872846524,0.3899555555555555,0.6522222222222223,0.00777777777777777,0.1373067650064818,0.38386418750276824,0.7129402044529316,0.17837842468230622,0.07830600922410545,0.2788881552531995,0.39998334013383147,0.2078106559099703,0.03379875443710818,,,,,,,,
fixed,ice,15dogs,71,0.670567348529765,0.7885986922431977,0.44177710936582654,0.055192732628792915,0.39417777777777774,0.6488888888888888,0.00999999999999999,0.13508635811951672,0.38049724819535674,0.6930844874269178,0.1784948341943021,0.07302630619736053,0.27827498896732517,0.3909572759487503,0.21153965199693303,0.03259276407278815,,,,,,,,
fixed,ice,15dogs,72,0.6684203709186006,0.7755861610294394,0.43393200066627846,0.05508835986941026,0.4004,0.6599999999999999,0.00777777777777777,0.13632387057728737,0.37774831738937814,0.6978911787633151,0.16658181246424847,0.07180202872794342,0.27935196138450674,0.3960905048689367,0.209366418233486,0.0326833035033179,,,,,,,,
fixed,ice,15dogs,73,0.6691564895892899,0.7972485610482055,0.40880952208202215,0.05953913831987978,0.4006333333333333,0.6633333333333333,0.00555555555555555,0.1377924424428803,0.3804419723760663,0.6838323226265814,0.16053211406370577,0.07655524185604853,0.27845516835139245,0.3930875435003067,0.20799185390312921,0.03311769887475878,,,,,,,,
fixed,ice,15dogs,74,0.6699640148097606,0.7916197124957255,0.40459050866534,0.05833729686541529,0.3950111111111111,0.6611111111111111,0.006666666666666659,0.14068630566918333,0.38530265889875254,0.7138732284828376,0.15963300299006178,0.08126214999543052,0.2786212469516302,0.397980865448275,0.2063285802639125,0.033812699168810974,,,,,,,,
fixed,ice,15dogs,75,0.6719247846043596,0.7880225923625709,0.40639015517083105,0.05750457530399987,0.3993666666666666,0.6555555555555556,0.00555555555555555,0.14024796252676736,0.3862754094216328,0.714287141694053,0.14795859639434505,0.08132411466526308,0.2790910981570921,0.392687616287448,0.2037851355275313,0.03339079849566559,,,,,,,,
fixed,ice,15dogs,76,0.6720086875830907,0.791555688050589,0.44184051882198183,0.05301104715366427,0.4098888888888889,0.67,0.00777777777777777,0.13639013317700416,0.381757160685945,0.666545956245323,0.1666755988008393,0.07328524256229131,0.2782609556885509,0.3876046570886653,0.20869022372168633,0.03265285975796772,,,,,,,,
fixed,ice,15dogs,77,0.6709403311808625,0.7812302916260995,0.4167001061861944,0.05742364826899872,0.41176666666666667,0.67,0.00555555555555555,0.13533661512880776,0.3790558067569846,0.7008182480318302,0.1554050969173832,0.07451483154701262,0.2782351002903104,0.4009042318059913,0.20757177711440247,0.03323217945845916,,,,,,,,
fixed,ice,15dogs,78,0.6721064679641021,0.7794498100797402,0.4063612898747822,0.05775018597789204,0.4086555555555555,0.6733333333333333,0.00777777777777777,0.14042209514786194,0.37985299007812773,0.6966037468327423,0.13380060028223564,0.07915561530646067,0.27887847544184347,0.39680247621719716,0.20522386497900316,0.03299239386561516,,,,,,,,
fixed,ice,15dogs,79,0.6703245700386187,0.7823231088742737,0.41183830815919287,0.057539757600676235,0.41327777777777774,0.6711111111111111,0.00999999999999999,0.1414603112905588,0.3782069906976763,0.6718948144250854,0.151158730892279,0.07578786165764055,0.27880683697622155,0.4026978356098507,0.20566762967058366,0.03344385325754399,,,,,,,,
fixed,ice,15dogs,80,0.6707919599087697,0.7886966642945101,0.40069310691476784,0.059969397508829105,0.4061666666666667,0.6677777777777778,0.00444444444444444,0.1448999763706814,0.38210056441258605,0.7081904547160999,0.16593453535044692,0.0821541337525887,0.27785394898720017,0.3979550411783038,0.2073222175534343,0.0343597425610987,,,,,,,,
fixed,ice,15dogs,81,0.669503539331401,0.7906275480381588,0.41060180331280505,0.06047264233019667,0.4124,0.6944444444444444,0.00777777777777777,0.14912916860413067,0.3771103163076496,0.6812427106996788,0.14174588940035296,0.07966641871559046,0.2800911384237471,0.40208288127377834,0.20805229973886216,0.03399829232916483,,,,,,,,
fixed,ice,15dogs,82,0.6708563181478346,0.7843309360789543,0.41499436590487015,0.05730267459562403,0.41448888888888885,0.6722222222222223,0.00111111111111111,0.14685446398919583,0.3812337694900909,0.7328520628477444,0.15940005103049898,0.07915834455527257,0.27815985610032334,0.4014478344601201,0.20751036240104576,0.03387661663331501,,,,,,,,
fixed,ice,15dogs,83,0.6708699734222107,0.7879552222003168,0.4493606232149302,0.05460354875843092,0.41899999999999993,0.6822222222222222,0.00555555555555555,0.14270795257351745,0.3800254819713264,0.7231417206151528,0.16836817629629539,0.07816543209524258,0.27886827499040845,0.3877114713315144,0.20853658742829154,0.03297201650970232,,,,,,,,
fixed,ice,15dogs,84,0.6675332842253467,0.7814777372389488,0.42525055989083693,0.05619547137483775,0.42623333333333335,0.6833333333333333,0.00999999999999999,0.14626530723513087,0.3800576090694391,0.7005825538844361,0.15421054067622963,0.0776081384368616,0.27866519149368096,0.3949780801804847,0.21082381456777158,0.03272414061908609,,,,,,,,
fixed,ice,15dogs,85,0.6679730380579385,0.7823852030043071,0.4508525556129787,0.05183598452127654,0.43775555555555556,0.6933333333333334,0.012222222222222209,0.13164519500314986,0.3764362394941607,0.6779695893091379,0.18517193430028014,0.06735869051319347,0.27671069195108067,0.38612810979744605,0.20680979308712155,0.03216636383704363,,,,,,,,
fixed,ice,15dogs,86,0.6681641062736791,0.7886761851360793,0.44167371330446603,0.05444535081131714,0.4336333333333333,0.6844444444444444,0.009999999999999995,0.13657394265017048,0.37890626255387716,0.6963684959674501,0.18457261796926822,0.07181172468225343,0.2775817432060111,0.3861581341840977,0.20716510766962176,0.03222689424103716,,,,,,,,
fixed,ice,15dogs,87,0.6686284025095909,0.7913829036504543,0.43504742121356266,0.05487724162352029,0.4283222222222222,0.6911111111111111,0.00444444444444444,0.14632401879931492,0.38072334808581015,0.713871077908008,0.17076358220362847,0.0774974609338488,0.2779867832534909,0.39276319667616805,0.2068043556580931,0.03298621100719712,,,,,,,,
fixed,ice,15dogs,88,0.6696840265868896,0.7840529485686825,0.4152097235502695,0.05544593064504457,0.43582222222222217,0.6922222222222223,0.00777777777777777,0.14163715855789397,0.3778966941040651,0.6890602079162209,0.14808190433643983,0.07430258438448702,0.27840887130024294,0.3941100448771499,0.2029543729793381,0.03358328589275937,,,,,,,,
fixed,ice,15dogs,89,0.6665034158327339,0.7851452437327237,0.3933578082481673,0.058557551889374136,0.43649999999999994,0.6900000000000001,0.00555555555555555,0.14593795693745296,0.37752121275148365,0.7124862356650146,0.15151662498224522,0.07524595485592983,0.2796326282246719,0.40244360518595057,0.21084385201517875,0.03419550650771703,,,,,,,,
fixed,ice,15dogs,90,0.6656621777646115,0.7791559418529348,0.38733791962214487,0.05810634550822878,0.43454444444444434,0.6877777777777778,0.00888888888888888,0.14228551584052215,0.376389318096864,0.7005099384017189,0.1403045260438908,0.07397028072730771,0.27849046876515937,0.40507813668505843,0.21268248945747398,0.03354810100358491,,,,,,,,
fixed,ice,15dogs,91,0.668226435594106,0.7822600695735227,0.42473372430752604,0.05360220979596866,0.44545555555555555,0.7088888888888889,0.021111111111111105,0.13944721754864225,0.3779821823124991,0.705962631196083,0.135668036518925,0.0751900365691547,0.27683313741663873,0.3889118939473223,0.20924603389367452,0.031686211026186704,,,,,,,,
fixed,ice,15dogs,92,0.6695041069883104,0.7840083450672196,0.3980480793210527,0.05702113668054496,0.44304444444444435,0.6911111111111111,0.00555555555555555,0.1468827566534315,0.3773177599342982,0.7052963599840149,0.1567735062886329,0.0764039470439341,0.2785858003448004,0.3906399932229202,0.20797887678215593,0.03239110667328804,,,,,,,,
fixed,ice,15dogs,93,0.6673334571851336,0.7784324152188445,0.43427457986219287,0.052938979947378575,0.43966666666666665,0.7055555555555555,0.00999999999999999,0.14440063656940763,0.37593363161687765,0.6911807349209986,0.15348498103757208,0.07533052321253605,0.27853480428925176,0.39892777913114646,0.20460627720639285,0.03279383712326669,,,,,,,,
fixed,ice,15dogs,94,0.6696714323620937,0.779721224609816,0.4570967528659454,0.05210511318177992,0.44241111111111103,0.7044444444444444,0.00222222222222222,0.14669938697126733,0.37816241996425154,0.6985461216500846,0.1829378170256901,0.074310494756087,0.2781514414355663,0.3856574191687287,0.20906769475972697,0.031978180037260245,,,,,,,,
fixed,ice,15dogs,95,0.6676242719249511,0.7859394005407595,0.39699144114471213,0.05577047259547917,0.44643333333333335,0.7044444444444444,0.00444444444444444,0.14305228811600193,0.3735922623401871,0.6824483913177322,0.15515647872631755,0.06987919512332746,0.2785205216677966,0.39871194489845635,0.20332945477531053,0.033169867268812187,,,,,,,,
fixed,ice,15dogs,96,0.6700590384144964,0.793165018366172,0.41609773225339125,0.055580326785457844,0.43986666666666663,0.6977777777777778,0.00888888888888888,0.1465768399555458,0.3790904514905552,0.7011482207621841,0.1423617306691537,0.07607212440853872,0.27832314542511966,0.39308154600159684,0.20233700660244985,0.03301707996787824,,,,,,,,
fixed,ice,15dogs,97,0.6685466337098936,0.7830577134965377,0.39885460350210517,0.056083948414381544,0.44884444444444443,0.7066666666666667,0.00555555555555555,0.14443301101736755,0.37568141954291434,0.7018821488814362,0.14794083237752914,0.07443393492083118,0.2782030298771573,0.39995997087275786,0.2068222046451867,0.03284981871280495,,,,,,,,
fixed,ice,15dogs,98,0.6736704386440746,0.7915987227037302,0.43427154280129165,0.05330557381655139,0.4434333333333333,0.7077777777777778,0.00555555555555555,0.15137103007198616,0.37979687072211366,0.7148449811720237,0.1781741861662938,0.07684634229461071,0.2775663951720469,0.3917634101155845,0.20432595627441724,0.03185396516540655,,,,,,,,
fixed,ice,15dogs,99,0.6704676672139039,0.7868528024758306,0.4457765427351582,0.053617559889117206,0.44882222222222223,0.6955555555555556,0.00888888888888888,0.1430272320780411,0.3780798011728391,0.6868552416174702,0.16445682319770755,0.07302133692785032,0.2767508515908525,0.38789048811268373,0.20606090723269502,0.03276783659392689,,,,,,,,
fixed,ice,15dogs,100,0.6676811220829422,0.7923451775978785,0.408967464815838,0.05604510707690481,0.4514444444444444,0.7166666666666667,0.0033333333333333296,0.1462270255528033,0.37679140521322163,0.7184355180114682,0.1435913374356898,0.07468019695485359,0.2793803330242844,0.3898129371201709,0.21212084535865858,0.03253010526379177,,,,,,,,
fixed,ice,20dogs,1,0.5882309359656901,0.7843142161013084,0.22688996989099436,0.11117562905704534,0.03783333333333329,0.1833333333333333,0.0,0.040517310062551784,0.4950911041915854,0.8406038136631633,0.08659137810208203,0.16304721175255327,0.38341699403551455,0.49152211615001945,0.2956398562518961,0.03852559649073708,,,,,,,,
fixed,ice,20dogs,2,0.5808396592044434,0.7735701166838699,0.2021354642182201,0.11718183814160851,0.04068333333333329,0.20833333333333331,0.0,0.04394143584654274,0.4715854133964291,0.8298210604136864,0.0793802378226709,0.16102528592750268,0.383058576819332,0.4996296120819485,0.29708181806650824,0.03888265237460474,,,,,,,,
fixed,ice,20dogs,3,0.5714382952811836,0.7907739746777819,0.21114549046019007,0.12608790820306232,0.048716666666666616,0.22999999999999998,0.0,0.04872637117819246,0.4421686842234676,0.8257768434914698,0.08651991459652501,0.16417286413190862,0.38373311017867806,0.4860384815311754,0.29979150048293124,0.03833833649700592,,,,,,,,
fixed,ice,20dogs,4,0.5671608166744484,0.7834834986572916,0.19730313438982217,0.12595341626628168,0.04758333333333329,0.22999999999999998,0.0,0.04876384595574727,0.43543104518222087,0.8232126077171001,0.06819085485673827,0.16720393764779864,0.3836034541138901,0.4877228126859349,0.2936220302353623,0.038284562347318564,,,,,,,,
fixed,ice,20dogs,5,0.5656053228883544,0.7835667584262639,0.20006689624403542,0.12528722195701464,0.05126666666666661,0.2616666666666666,0.0,0.05318479174682185,0.43139846036807245,0.8281726696593354,0.08060144989219284,0.16821599036573145,0.3824848078649086,0.4826442362608175,0.2948774667077002,0.03874616662554859,,,,,,,,
fixed,ice,20dogs,6,0.5644092121741725,0.7834311421356647,0.20515975200346293,0.1272720206304801,0.05654999999999995,0.24999999999999994,0.0,0.05577244304800696,0.4218951456759662,0.8424417350605203,0.0800851561425786,0.1669234538075663,0.38140859401693095,0.4889086671998176,0.2920910014027104,0.03906194923336393,,,,,,,,
fixed,ice,20dogs,7,0.5617871694089307,0.7710843377699956,0.20373173141900325,0.12174571294367868,0.0604333333333333,0.26999999999999996,0.0,0.05863377427568813,0.4151165974278884,0.8362501185264272,0.07729559800433819,0.16727528503841976,0.38066284737824885,0.4790982758721947,0.28803061910308797,0.03842506861027623,,,,,,,,
fixed,ice,20dogs,8,0.5659563624397104,0.7683751707268078,0.19446049391305426,0.11872990067140812,0.06616666666666662,0.2866666666666666,0.0,0.06099903222035559,0.414058254401909,0.813770670124355,0.07026926939503322,0.16410307433101515,0.377594016979638,0.4871858968443189,0.283667988533058,0.03993736803404703,,,,,,,,
fixed,ice,20dogs,9,0.5676094287462874,0.7722745647474394,0.20431420826959998,0.11879498600615465,0.07489999999999995,0.29166666666666663,0.0,0.06491227462478913,0.405462659829784,0.8129224435075775,0.06602460926436227,0.16362811759993773,0.3772101468379624,0.4918919619707326,0.2762859369001624,0.04077808067823288,,,,,,,,
fixed,ice,20dogs,10,0.5741999625322505,0.7682720190922632,0.2136558674230827,0.11158908733252373,0.08276666666666661,0.315,0.0,0.07059224114025973,0.4100734351470102,0.8100877606646948,0.08123465100864825,0.1626686688169198,0.37704935402747375,0.4845963170838843,0.277598760775811,0.041506777974305305,,,,,,,,
fixed,ice,20dogs,11,0.5747367773337132,0.7683121212448427,0.23426311430957894,0.11024847608668412,0.08633333333333328,0.32666666666666666,0.0,0.0724724686023778,0.4108732865485557,0.8112113663599096,0.08210022756145481,0.16221438822062498,0.3745450916220778,0.48609626963117475,0.27709724419815107,0.04089778204057275,,,,,,,,
fixed,ice,20dogs,12,0.5730114414884583,0.7569216732439222,0.2231969553261394,0.11137768131653625,0.10501666666666662,0.37,0.0,0.08109710137592045,0.39935209970584695,0.8129200224716128,0.07555789630106519,0.16308228326270027,0.3731859143555197,0.48533739141258286,0.275967775428336,0.04106133412317024,,,,,,,,
fixed,ice,20dogs,13,0.5766972858646249,0.7640857580492864,0.25754189020850415,0.10874296827749699,0.11074999999999995,0.38166666666666665,0.0,0.08334569323027474,0.3926882562568259,0.8028384174744936,0.08012421127394309,0.15729073133573035,0.371181943029573,0.4790111625168814,0.278149560667488,0.04009054580406268,,,,,,,,
fixed,ice,20dogs,14,0.5748774697736712,0.7675317599257571,0.26838724811772263,0.10497629168827893,0.12049999999999997,0.3883333333333333,0.0,0.08694119601038512,0.3844236786852938,0.813763051691525,0.08300858806291897,0.15858274876793454,0.3687439249081753,0.4788180121905081,0.2756688610431521,0.04101112165582278,,,,,,,,
fixed,ice,20dogs,15,0.5766632920340461,0.7683905295376339,0.2789687075109836,0.10266538512569431,0.13069999999999996,0.40499999999999997,0.0,0.08972044265195259,0.3778100767233026,0.7711812813362092,0.09399087851287005,0.14813172365634922,0.3674743951180764,0.4780645924027967,0.27180593206225984,0.04003905055622657,,,,,,,,
fixed,ice,20dogs,16,0.5748686185836699,0.7621242970319242,0.28282956229960854,0.10097388735883128,0.1398333333333333,0.43499999999999994,0.0,0.09690280289274432,0.37464122515316867,0.7922915446206661,0.089539435465197,0.1519546975069457,0.3667660737557048,0.4743246058002778,0.27192215095746575,0.04001631014482503,,,,,,,,
fixed,ice,20dogs,17,0.579849541401791,0.7614751177396195,0.2832266983230639,0.10119489960615131,0.15548333333333328,0.47333333333333333,0.0,0.1066696533711142,0.3800872181158547,0.7754367659528502,0.09620451687338225,0.14677655390585517,0.36452401705600856,0.47229847137041714,0.27138537774516486,0.03977633172880704,,,,,,,,
fixed,ice,20dogs,18,0.579431582940731,0.7544852284249853,0.256360185167048,0.09938473903731776,0.1719,0.51,0.0016666666666666648,0.11298215137725187,0.3701736554461243,0.77159816575702,0.0939345755738471,0.1412467620663479,0.3613285109727072,0.4676740373366773,0.26424710502930093,0.03981537952054305,,,,,,,,
fixed,ice,20dogs,19,0.5794951723306562,0.7562844286456254,0.2709610800490643,0.09647974715482507,0.1823833333333333,0.485,0.0,0.12012295587822701,0.367763871754884,0.7419229565474824,0.09627809966620997,0.14221415499051662,0.36162336344042123,0.4778399393833167,0.2729131485445107,0.04042887074805672,,,,,,,,
fixed,ice,20dogs,20,0.5810231874037822,0.7412186590815442,0.2789122272522331,0.09387937965595243,0.20709999999999998,0.5183333333333333,0.0033333333333333296,0.12103551401709248,0.3601740353042616,0.7434960457175678,0.09030421035043144,0.1333407941570009,0.3590714574259295,0.46969070069509355,0.2712321923307971,0.0401132736351962,,,,,,,,
fixed,ice,20dogs,21,0.5835700993034083,0.745882684943828,0.2986655244932526,0.0901865204615828,0.22643333333333332,0.5166666666666667,0.0016666666666666648,0.12053815076167802,0.35512755203386576,0.7328561291153436,0.10088947746442574,0.12409949378171417,0.3573350138058465,0.4607797455640245,0.2657772026223579,0.03903037445126052,,,,,,,,
fixed,ice,20dogs,22,0.5883907331426552,0.7492463486627218,0.295478120076176,0.08802837741497083,0.24379999999999993,0.545,0.0016666666666666648,0.12256267550616781,0.3583053270098008,0.7215259174388289,0.10885488183491761,0.12073336307394848,0.35183274814873206,0.462270996575069,0.2651203273080916,0.03896475645295178,,,,,,,,
fixed,ice,20dogs,23,0.5989981061854615,0.7586595431122793,0.3282444449845759,0.08296112165470532,0.26409999999999995,0.5549999999999999,0.0016666666666666648,0.12729048254258474,0.36586971054939793,0.7354433990612133,0.12082898820094565,0.11898880899867703,0.3496061951795627,0.4605443488947068,0.2676585667117477,0.03753146239190448,,,,,,,,
fixed,ice,20dogs,24,0.5959424013651249,0.7474991832730655,0.3095444255621179,0.08452376689566696,0.26226666666666665,0.5650000000000001,0.0,0.13324471505014607,0.36593380508708717,0.719546153613109,0.12167594119412681,0.1147145489811274,0.3467258813492024,0.44668610679134985,0.26852438030286496,0.03719388477948961,,,,,,,,
fixed,ice,20dogs,25,0.5975619709650255,0.7464451589374702,0.3125567225713233,0.08181132780703317,0.2723333333333333,0.6066666666666667,0.0,0.1330658962842202,0.3659338429816213,0.7360322975936219,0.10767725102014372,0.11922183038512416,0.3482598016567443,0.4595107829794406,0.2670393363556739,0.03893802274718195,,,,,,,,
fixed,ice,20dogs,26,0.6000848838644297,0.741454391073263,0.34616799674836435,0.07825617608521278,0.2824333333333333,0.6083333333333333,0.0016666666666666648,0.1378742047274649,0.3665000074334085,0.7456522911763811,0.13585717459524962,0.11142614774571402,0.3467866343200706,0.44947183713007827,0.2712012505561449,0.03619225594907584,,,,,,,,
fixed,ice,20dogs,27,0.603135854110755,0.7401866260429162,0.3635002532821579,0.07327160485364573,0.3043166666666667,0.61,0.0033333333333333296,0.13702012074071476,0.36651724617824116,0.7117687674042441,0.15098996951485463,0.1078755299704581,0.3467453899309061,0.44884420165231154,0.2670124121272238,0.03632549224936778,,,,,,,,
fixed,ice,20dogs,28,0.6029679287159125,0.735265965473028,0.3637136482892772,0.07377169917671793,0.3096,0.6216666666666667,0.004999999999999995,0.136371759332318,0.3623298804650361,0.7113839783403946,0.14742645400528084,0.10631845666541899,0.3472950525575966,0.4472612337800365,0.261235949869227,0.03563242261580837,,,,,,,,
fixed,ice,20dogs,29,0.6031959614270441,0.7401654558724741,0.32779859174485715,0.07295752165596106,0.31631666666666663,0.615,0.0016666666666666648,0.13967899391180624,0.35983345328405675,0.7006186699862524,0.13635309349048758,0.10024556592663118,0.3463643520430302,0.4554074559170518,0.2644792608480953,0.03619279834766638,,,,,,,,
fixed,ice,20dogs,30,0.6012131760999924,0.7382638186081532,0.3246096862719677,0.0706625372665449,0.32215,0.64,0.0,0.13819578148778536,0.35825548651825306,0.6810624563424288,0.13927530692745094,0.09546224668909833,0.3457686999656402,0.46367365419767,0.26362176363080314,0.035942470406668856,,,,,,,,
fixed,ice,20dogs,31,0.6063198074358463,0.7466589529814449,0.3620006621503906,0.06988628140476547,0.32848333333333335,0.6483333333333333,0.0016666666666666648,0.14074012746453304,0.3635152313603013,0.7309427838938658,0.16665978610312696,0.10013592394481856,0.3455891378165694,0.4445995581762466,0.26911650657760133,0.03477359251994093,,,,,,,,
fixed,ice,20dogs,32,0.601064495453839,0.73645570594825,0.3264535731929634,0.07175148891217967,0.34049999999999997,0.645,0.0016666666666666648,0.13808500359629372,0.36077064872792414,0.7041291310092966,0.1419251411219215,0.0950812514218363,0.3446028878523161,0.4487991691159733,0.26975361982089374,0.03573542718931248,,,,,,,,
fixed,ice,20dogs,33,0.5984102224599568,0.7408857023122881,0.3407237155749511,0.07198325579210628,0.3435333333333333,0.6716666666666666,0.0016666666666666648,0.14581862758850864,0.35587343639337804,0.7155689006456778,0.14046216621383062,0.1002985826523523,0.3464647860593118,0.45900311587668696,0.26730427908454285,0.036493394650350015,,,,,,,,
fixed,ice,20dogs,34,0.601091030959452,0.7373107575773391,0.3419007878348248,0.06697928741461108,0.3542333333333333,0.6599999999999999,0.011666666666666655,0.13911656856572627,0.35900202414470456,0.6908918389019606,0.14248851787623618,0.09059184776851296,0.34594791696849564,0.4538964523587235,0.2696975399638784,0.035263911583226185,,,,,,,,
fixed,ice,20dogs,35,0.5987237923082577,0.7386681485133245,0.35465927809432607,0.06611762856762766,0.3585999999999999,0.6483333333333333,0.006666666666666659,0.14201652269015003,0.35952049227408145,0.6880584227406421,0.1434143081717221,0.09181471933652285,0.34634665628479894,0.4499405291161496,0.2692537583002924,0.03468635190514098,,,,,,,,
fixed,ice,20dogs,36,0.5984883551946762,0.7257406589008492,0.3684896920919193,0.06517937193073997,0.36411666666666664,0.6733333333333333,0.006666666666666659,0.14334943638699355,0.35916317644140794,0.7116218919340693,0.15674032480209668,0.0923734504979781,0.34664368985962934,0.44612412622469744,0.27245417731882693,0.03472735336823863,,,,,,,,
fixed,ice,20dogs,37,0.5965833738959614,0.7314814142643584,0.3431357169354664,0.06689450125202816,0.37566666666666665,0.66,0.0033333333333333296,0.14693158586669453,0.3604310172766664,0.6888373866870463,0.14037363171095604,0.09275848968574582,0.3478618842548481,0.4537164739821705,0.2727960934406888,0.03512440658639367,,,,,,,,
fixed,ice,20dogs,38,0.5968381129534596,0.7266305736159655,0.3581049589560626,0.06530301131239594,0.3817499999999999,0.6783333333333333,0.0016666666666666648,0.15278424979478963,0.35853145528272334,0.6873409742871299,0.14375094547432948,0.0923556689646376,0.34754933081013817,0.4506907908068147,0.26936729539056126,0.03514352943397525,,,,,,,,
fixed,ice,20dogs,39,0.5969413693419937,0.7379238749464502,0.3650913737487869,0.06443843021389886,0.39341666666666664,0.6883333333333334,0.008333333333333325,0.14890954882014745,0.3542835723412824,0.6948644608802497,0.15334418112184042,0.08767973453325288,0.3478954402283812,0.4538852863085919,0.2686663413413573,0.03440980851086719,,,,,,,,
fixed,ice,20dogs,40,0.5934412448750057,0.725833252962754,0.3388410725249755,0.06592922194462744,0.3948333333333333,0.7,0.0016666666666666648,0.15109154294039706,0.35704423785323136,0.6903857011420176,0.13099746766515724,0.08943365507977788,0.3481813388811704,0.4513218394854369,0.27002849345988833,0.03466390879742297,,,,,,,,
fixed,ice,20dogs,41,0.5941305184357255,0.72507959498159,0.33281000673199823,0.06117073486352846,0.4049833333333333,0.725,0.004999999999999995,0.14919661843656856,0.35654106332500685,0.7005108575271047,0.13977600410103794,0.08777906053114369,0.3476687638098904,0.45083445048697246,0.27441493218024665,0.03363651028689171,,,,,,,,
fixed,ice,20dogs,42,0.5940286565996262,0.7237923638629353,0.38513819077466294,0.05995086652421776,0.40696666666666664,0.7166666666666667,0.008333333333333325,0.1523682201047944,0.35567130818773907,0.7032675386660373,0.14286651786949048,0.08939104783536884,0.3474427682685822,0.4431364315734859,0.26723589945485576,0.03433192467653855,,,,,,,,
fixed,ice,20dogs,43,0.5926705907299172,0.7218849537854334,0.35225287426430785,0.06410052070305511,0.4074,0.7183333333333334,0.004999999999999995,0.15366142057327656,0.3564326631752085,0.7023310686847191,0.1468624859463737,0.09088349885042812,0.34649164266238763,0.45223607034818764,0.2689235905256678,0.03453440165494076,,,,,,,,
fixed,ice,20dogs,44,0.59224826783777,0.7199573130826036,0.3362186555362001,0.061294391678545626,0.41741666666666666,0.705,0.008333333333333325,0.1514716978887442,0.3519187442386843,0.683524784570482,0.1190081509687102,0.08775473922729415,0.34656440046327275,0.44545935156896277,0.27088424478768214,0.034083858346428894,,,,,,,,
fixed,ice,20dogs,45,0.5919721722704729,0.7274653249983698,0.36193716748928456,0.06327302213400646,0.4127666666666666,0.6966666666666667,0.0016666666666666648,0.15828421323704564,0.354205959658578,0.6711160669632468,0.14667027831749,0.08791604444455285,0.3455305162790046,0.4482562777144422,0.26263849582121945,0.03426813314874837,,,,,,,,
fixed,ice,20dogs,46,0.5918731264444241,0.7212202977963744,0.36427339992099395,0.060299492936866095,0.4242,0.7150000000000001,0.004999999999999995,0.15435896744149458,0.35346341301414796,0.6652252219982295,0.15174904520628657,0.08181200893843076,0.3470724122295908,0.44195447466298904,0.2646613393683598,0.03444678464286395,,,,,,,,
fixed,ice,20dogs,47,0.5928746468682882,0.7221684171629692,0.3414062960526287,0.061849621148854325,0.42396666666666666,0.7083333333333333,0.0016666666666666648,0.1539555406782156,0.3510123820289114,0.6900691942927353,0.15175271469595977,0.08585996490424157,0.3464037777082277,0.46464183432897393,0.26656949909149086,0.03570808271817427,,,,,,,,
fixed,ice,20dogs,48,0.5947345035484178,0.7363916102796472,0.3406896920881765,0.06489325185325454,0.4276,0.73,0.006666666666666659,0.15770284497790962,0.3546934359465833,0.6943644124315742,0.12270009403113499,0.08746966646727648,0.34719002439833646,0.45376071261127365,0.2660411591606505,0.034927818424506436,,,,,,,,
fixed,ice,20dogs,49,0.5975888431345275,0.7341708574287332,0.35783964714854394,0.06328344080913599,0.4301166666666667,0.7233333333333334,0.0033333333333333296,0.15532571943474843,0.3578354719527729,0.711929685917658,0.12437184837047444,0.09174628223257003,0.3467841820297463,0.4468221566094318,0.26058624960511984,0.03570501468432914,,,,,,,,
fixed,ice,20dogs,50,0.5983387515454555,0.7256625386839437,0.3639490285083994,0.05995540428775684,0.4341333333333333,0.7366666666666667,0.0,0.1608293191973482,0.360850852504703,0.7126511421809381,0.16175938047452038,0.08869684305148938,0.34800780816187726,0.4586893443149753,0.2687044382839262,0.035465096508203356,,,,,,,,
fixed,ice,20dogs,51,0.6002832250668086,0.7299257068246522,0.36129983941835925,0.05930938260710483,0.44794999999999996,0.7433333333333334,0.00999999999999999,0.15674496092609663,0.35880492627787003,0.7047367550524969,0.14784817739192263,0.08456250496062372,0.3483710564256257,0.45331475210813255,0.27108248437217136,0.03482024496163477,,,,,,,,
fixed,ice,20dogs,52,0.6030177095312949,0.7255816687736975,0.3842813478479418,0.06033517231012092,0.4468166666666667,0.7416666666666667,0.004999999999999995,0.15914033870484817,0.35981405490634166,0.6630196803748198,0.15880997021344845,0.08144515346561518,0.3481870967209946,0.4563300995802785,0.26858951716588414,0.034916684342120266,,,,,,,,
fixed,ice,20dogs,53,0.6057776767397729,0.7275581784374234,0.36469255556005276,0.05960059847910874,0.45038333333333325,0.7416666666666667,0.006666666666666659,0.15981797749323112,0.36447694556554283,0.6999069125132409,0.14246267322042655,0.08430491679709078,0.3476090149415207,0.45510177891624437,0.26264406082658,0.0367256388034745,,,,,,,,
fixed,ice,20dogs,54,0.6079948364099336,0.72827550838468,0.38135209690308947,0.05700407232951467,0.4578833333333333,0.7533333333333333,0.006666666666666659,0.15829991863475248,0.364540669064492,0.6742289325266616,0.1475804161333347,0.0830332828969922,0.34865605129129706,0.44977433193350647,0.2641962623839758,0.0358683528781628,,,,,,,,
