group,metric,count,mean,std,min,max
ice_mud_low__15dogs,dog-min,20,0.39502843199294047,0.1230008722327891,0.1769978728647155,0.6115678577430362
ice_mud_low__15dogs,dog-std,20,0.06337436410223671,0.014915210667045318,0.040424507489371916,0.0936825892100829
ice_mud_low__15dogs,fit-avg,20,0.04389,0.010141014328208903,0.03344444444444444,0.08057777777777778
ice_mud_low__15dogs,fit-max,20,0.13377777777777777,0.024298554547265146,0.10888888888888888,0.21777777777777776
ice_mud_low__15dogs,fit-min,20,0.0007777777777777776,0.003390254733864968,0.0,0.015555555555555553
ice_mud_low__15dogs,fit-std,20,0.028043649428169684,0.004549179639439757,0.02236702820263085,0.044564969911466065
ice_mud_low__15dogs,gen,20,100.0,0.0,100.0,100.0
ice_mud_low__15dogs,mrph-avg,20,0.5883600935812313,0.08106582427662239,0.434693549208507,0.7168356298233717
ice_mud_low__15dogs,mrph-max,20,0.8277448088143547,0.07589233204462384,0.6263609475841587,0.9443401609066039
ice_mud_low__15dogs,mrph-min,20,0.280900588909871,0.06902058156391357,0.0466387262815095,0.3739871599417011
ice_mud_low__15dogs,mrph-std,20,0.11243752766380717,0.018506755304921126,0.07653361314535738,0.1405241536743441
ice_mud_low__15dogs,pen-avg,20,0.25411878649514136,0.11003555324314754,0.09302155464924032,0.5129577851877124
ice_mud_low__15dogs,pen-max,20,0.5029313584412191,0.06984288759456986,0.336814911839689,0.6382114626043588
ice_mud_low__15dogs,pen-min,20,0.17239830907212741,0.11102766837080966,0.03928245566056791,0.430253995547423
ice_mud_low__15dogs,pen-std,20,0.050893921296657665,0.014054518807279294,0.03069810327907464,0.08350201552353152
ice_mud_low__15dogs,shp-avg,20,0.36389189223770135,0.03001035746624512,0.30171001707769096,0.4137816629563568
ice_mud_low__15dogs,shp-max,20,0.4327146969350145,0.029370956785134617,0.3667334988528979,0.46735238858037326
ice_mud_low__15dogs,shp-min,20,0.29334599318444504,0.023333889723464413,0.25390244207320456,0.3498692033722022
ice_mud_low__15dogs,shp-std,20,0.024731773575631884,0.0020945358683351722,0.02132937695115607,0.02962352660829399
ice_mud_low__20dogs,cap-avg,20,0.09466666666666665,0.029972950768614316,0.06499999999999999,0.19866666666666666
