mode,environment,dogs,gen,cap-avg,cap-max,cap-min,cap-std,dog-avg,dog-max,dog-min,dog-std,fit-avg,fit-max,fit-min,fit-std,mrph-avg,mrph-max,mrph-min,mrph-std,pen-avg,pen-max,pen-min,pen-std,shp-avg,shp-max,shp-min,shp-std
evolving,field,15dogs,11,0.10046666666666662,0.2816666666666666,0.0016666666666666648,0.061088722152807695,0.502405174595719,0.716605284395611,0.32272150843000774,0.08690649217377697,0.07032666666666662,0.19716666666666663,0.001166666666666665,0.04276210550696536,0.5645938001578619,0.8380572681466543,0.24523635118630072,0.12195265572060601,0.26574485837758877,0.5034587318426356,0.12436480975422988,0.08434372086943544,0.3935432828701761,0.47322578505527935,0.3187180629866698,0.030527875663478792
evolving,field,15dogs,12,0.10173333333333327,0.29166666666666663,0.0,0.06135749803747533,0.5016492527423068,0.7332856389975307,0.3363773988709635,0.08459453825264962,0.07121333333333328,0.2041666666666666,0.0,0.042950248626232715,0.5717099837265667,0.8355322517262864,0.243918477087017,0.11904538915412724,0.26441821333811516,0.5015022178893254,0.13339783250664625,0.07948444953105174,0.39348468464869973,0.4746559073411024,0.3223119214772365,0.030438346634872448
evolving,field,15dogs,13,0.10309999999999994,0.30333333333333334,0.0,0.06273286933120964,0.49808061605678666,0.7141082551685483,0.3378060849539451,0.07789674136716589,0.07216999999999994,0.21233333333333332,0.0,0.04391300853184673,0.5732247121828515,0.8453377341076564,0.28662100069462754,0.11785113611944573,0.2593505449720364,0.5019806408031471,0.13423726445450132,0.07532146495381942,0.39343007857734874,0.47269749122835797,0.32290231009330556,0.028988625749891174
evolving,field,15dogs,14,0.10526666666666662,0.31666666666666665,0.0,0.06350690800197664,0.49779068395243053,0.7152461805390914,0.3566880389893884,0.08060926006890036,0.07368666666666662,0.2216666666666666,0.0,0.04445483560138362,0.57445478254623,0.844409490657352,0.2691768511201015,0.12038449370969025,0.2609456619488025,0.5045102236119259,0.14017240276263349,0.0762709202556287,0.39239089055235854,0.4716275569593159,0.32134851976315404,0.029795255045878034
evolving,field,15dogs,15,0.10571666666666661,0.2783333333333333,0.0,0.06183245759419052,0.49372363216346293,0.7022374180851777,0.3603826151776256,0.0739038845517113,0.07400166666666662,0.19483333333333328,0.0,0.043282720315933346,0.5843498063516407,0.8508027782742416,0.2837634111620012,0.11945939848581714,0.25643259820625885,0.48667512820885256,0.14420020428810837,0.06905503043637565,0.39373667132583196,0.4774759962017233,0.3255792768984978,0.028514201923078252
evolving,field,15dogs,16,0.1078333333333333,0.29666666666666663,0.0,0.0644379272157582,0.4915812005150187,0.7037946214087759,0.35947458392677967,0.06799522914705662,0.07548333333333329,0.2076666666666666,0.0,0.045106549051030724,0.5824790868026573,0.8589881815426429,0.27898022139894413,0.12001878519962213,0.2555884310469986,0.49989883350625597,0.15285551510198075,0.06350283680770791,0.39333579410339037,0.4728449573951926,0.3277723146729506,0.027668009722828867
evolving,field,15dogs,17,0.10981666666666663,0.31166666666666665,0.0016666666666666648,0.0634459765967835,0.4929774955816075,0.7045330004637119,0.3738931575801431,0.06472474816272028,0.07687166666666663,0.21816666666666662,0.001166666666666665,0.04441218361774844,0.5754920021164251,0.8480568619873414,0.2887415913792018,0.11509042184122772,0.2579807639188514,0.5081906455968807,0.15630607027627189,0.06017900918958219,0.3934347519963334,0.47239110321442235,0.32476789838186504,0.02794222901081886
evolving,field,15dogs,18,0.10931666666666662,0.30166666666666664,0.0,0.06499946083650723,0.4870791130769002,0.7185260432619366,0.36380018094931466,0.06435289777373163,0.07652166666666661,0.21116666666666659,0.0,0.04549962258555505,0.5784814379423389,0.8346624327513463,0.28499377737916637,0.11646542193765838,0.2518490764566702,0.49996418023060685,0.14907674589325554,0.058335471090402526,0.39379619839574703,0.4635111825523426,0.32735913260319816,0.026739613948269077
evolving,field,15dogs,19,0.10898333333333328,0.29166666666666663,0.0,0.06331504156133863,0.48806195116694395,0.7073726936585367,0.37126661318900067,0.0621056357502465,0.07628833333333328,0.2041666666666666,0.0,0.04432052909293703,0.5792569889539909,0.8398026113695816,0.27757285103178053,0.11580319092187366,0.2512380886074973,0.49054976216958107,0.15750218575795044,0.05603435494304906,0.3938734795306319,0.47105687630103593,0.31925803375467127,0.027887384675744857
evolving,field,15dogs,20,0.1101166666666666,0.305,0.0,0.06456490563579267,0.4847909555840375,0.7056317805042511,0.37866984889727895,0.05906494277884835,0.07708166666666662,0.21349999999999994,0.0,0.04519543394505485,0.581462057162289,0.8427966874846289,0.3065725528777788,0.11613400370717797,0.24907921170219288,0.4956718252259317,0.17121640248907186,0.054081436580444696,0.39391534208482215,0.4703940713880638,0.32238650307334443,0.0266978428758963
